first_name,last_name,email,password,group,education,skills
c506 first name,c506 last name,c506@email.com,password,0,['apprenticeship'],"['Volunteer Coordination & Support', 'Nursing - Management', 'Child Welfare, Youth & Family Services ', 'All Science & Technology']"
c507 first name,c507 last name,c507@email.com,password,0,['apprenticeship'],"['Police & Corrections', 'Consulting & Strategy', 'Workplace Training & Assessment']"
c508 first name,c508 last name,c508@email.com,password,0,['secondary'],"['Training & Development', 'Other', 'Management - Schools']"
c509 first name,c509 last name,c509@email.com,password,0,['apprenticeship'],"['Board Appointments', 'Customer Service - Customer Facing', 'Aged & Disability Support ', 'Gardening & Landscaping', 'Retail Assistants ', 'Consulting & Generalist HR', 'Aerospace Engineering']"
c510 first name,c510 last name,c510@email.com,password,0,['none'],"['Telecommunications', 'Insurance & Superannuation Law', 'Public Transport & Taxi Services', 'Nursing - Theatre & Recovery', 'Mining - Engineering & Maintenance ', 'Management', 'Travel Agents/Consultants', 'Performing Arts']"
c511 first name,c511 last name,c511@email.com,password,0,['apprenticeship'],"['Banking - Corporate & Institutional', 'Teaching - Vocational', 'Nursing - Management']"
c512 first name,c512 last name,c512@email.com,password,0,['masters'],"['Production, Planning & Scheduling', 'Supervisors/Team Leaders']"
c513 first name,c513 last name,c513@email.com,password,0,['tertiary'],"['All Government & Defence ', 'Maintenance', 'All Community Services & Development ', 'Other']"
c514 first name,c514 last name,c514@email.com,password,0,['tertiary'],"['Contracts Administration', 'Stockbroking & Trading']"
c515 first name,c515 last name,c515@email.com,password,0,['secondary'],"['Indigenous & Multicultural Services', 'Natural Therapies & Alternative Medicine', 'Plant & Machinery Operators ', 'Direct Marketing & CRM', 'Management - Store ', 'Tax Law']"
c516 first name,c516 last name,c516@email.com,password,0,['tertiary'],['Field Engineering']
c517 first name,c517 last name,c517@email.com,password,0,['PhD'],"['All Construction ', 'Analysis & Reporting']"
c518 first name,c518 last name,c518@email.com,password,0,['none'],"['All Call Centre & Customer Service ', 'Litigation & Dispute Resolution']"
c519 first name,c519 last name,c519@email.com,password,0,['secondary'],"['Indigenous & Multicultural Services', 'Receptionists', 'Mining - Exploration & Geoscience', 'Aerospace Engineering', 'Underwriting', 'All Sales ', 'Army']"
c520 first name,c520 last name,c520@email.com,password,0,['MBA'],"['Fitters, Turners & Machinists', 'Photography', 'Biological & Biomedical Sciences', 'Business/Systems Analysts', 'Physiotherapy, OT & Rehabilitation ', 'Field Engineering', 'Nursing - General Medical & Surgical', 'All Advertising, Arts & Media', 'Sales - Inbound', 'Dental ']"
c521 first name,c521 last name,c521@email.com,password,0,['secondary'],"['Teaching - Early Childhood', 'Oil & Gas - Operations', 'Legal Practice Management', 'Management - Vocational', 'Inventory & Fixed Assets', 'Industrial Design', 'Laboratory & Technical Services', 'Help Desk & IT Support']"
c522 first name,c522 last name,c522@email.com,password,0,['apprenticeship'],"['Kitchen & Sandwich Hands', 'Maintenance & Handyperson Services', 'Contracts Administration']"
c523 first name,c523 last name,c523@email.com,password,0,['PhD'],"['Other', 'Supervisors/Team Leaders']"
c524 first name,c524 last name,c524@email.com,password,0,['secondary'],"['Plant & Machinery Operators ', 'Army', 'All Consulting & Strategy', 'Nursing - Educators & Facilitators', 'Nursing - Management', 'Materials Handling Engineering', 'Accounts Payable']"
c525 first name,c525 last name,c525@email.com,password,0,['PhD'],"['Security', 'Residents & Registrars', 'Organisational Development', 'Locksmiths', 'Recruitment - Agency', 'Treasury', 'Product Management & Development', 'Banking & Finance Law', 'Physiotherapy, OT & Rehabilitation ']"
c526 first name,c526 last name,c526@email.com,password,0,['tertiary'],['Freight/Cargo Forwarding']
c527 first name,c527 last name,c527@email.com,password,0,['apprenticeship'],"['Internal Communications', 'Biotechnology & Genetics', 'Other', 'Automotive Trades ', 'Accounts Payable', 'All Retail & Consumer Products ']"
c528 first name,c528 last name,c528@email.com,password,0,['apprenticeship'],"['Other', 'Project Management', 'All Sport & Recreation', 'Administration']"
c529 first name,c529 last name,c529@email.com,password,0,['MBA'],"['Bar & Beverage Staff', 'Recruitment - Internal', 'Management', 'Other', 'Purchasing, Procurement & Inventory', 'Labourers ', 'Other', 'Project Management']"
c530 first name,c530 last name,c530@email.com,password,0,['tertiary'],"['Management', 'Administrative Assistants ', 'Direct Marketing & CRM', 'Workplace Training & Assessment', 'Industrial Engineering', 'Reservations', 'Analysis & Reporting', 'Navy', 'All Education & Training ', 'Teaching Aides & Special Needs']"
c531 first name,c531 last name,c531@email.com,password,0,['tertiary'],"['Litigation & Dispute Resolution', 'Management Accounting & Budgeting', 'Corporate Development', 'Gardening & Landscaping', 'Industrial & Employee Relations', 'Environment & Sustainability Consulting', 'Management - Vocational']"
c532 first name,c532 last name,c532@email.com,password,0,['MBA'],"['Mortgages', 'Management - Schools']"
c533 first name,c533 last name,c533@email.com,password,0,['masters'],"['Help Desk & IT Support', 'Fashion & Textile Design', 'Industrial Design']"
c534 first name,c534 last name,c534@email.com,password,0,['secondary'],"['Security', 'Intellectual Property Law', 'Mining - Engineering & Maintenance ', 'Construction Law', 'Systems Engineering', 'Credit', 'Chemistry & Physics']"
c535 first name,c535 last name,c535@email.com,password,0,['none'],"['Intellectual Property Law', 'Farm Management', 'Account & Relationship Management', 'Materials Handling Engineering', 'All Administration & Office Support ']"
c536 first name,c536 last name,c536@email.com,password,0,['apprenticeship'],"['Journalism & Writing', 'Research & Fellowships', 'Other', 'Other', 'Winery & Viticulture']"
c537 first name,c537 last name,c537@email.com,password,0,['masters'],['Painters & Sign Writers']
c538 first name,c538 last name,c538@email.com,password,0,['MBA'],"['Other', 'Teaching Aides & Special Needs', 'Residents & Registrars', 'Power Generation & Distribution', 'Marketing Communications', 'Fleet Management', 'Management - Area/Multi-site', 'Health, Safety & Environment', 'Management', 'All Government & Defence ']"
c539 first name,c539 last name,c539@email.com,password,0,['none'],"['Remuneration & Benefits', 'Analysis & Reporting']"
c540 first name,c540 last name,c540@email.com,password,0,['secondary'],"['Management', 'Management']"
c541 first name,c541 last name,c541@email.com,password,0,['tertiary'],"['Nursing - Community, Maternal & Child Health', 'Other', 'Management', 'All Government & Defence ', 'Other', 'Accounts Receivable/Credit Control']"
c542 first name,c542 last name,c542@email.com,password,0,['PhD'],"['All Consulting & Strategy', 'Graphic Design']"
c543 first name,c543 last name,c543@email.com,password,0,['PhD'],"['Accounts Receivable/Credit Control', 'Forensic Accounting & Investigation', 'All Government & Defence ']"
c544 first name,c544 last name,c544@email.com,password,0,['masters'],"['Volunteer Coordination & Support', 'Farm Labour', 'Mining - Exploration & Geoscience', 'Production, Planning & Scheduling', 'Corporate Development']"
c545 first name,c545 last name,c545@email.com,password,0,['MBA'],"['Tour Guides', 'Materials Handling Engineering', 'Trade Marketing', 'Technical Writing', 'Sales Coordinators', 'Residential Sales']"
c546 first name,c546 last name,c546@email.com,password,0,['tertiary'],"['Couriers, Drivers & Postal Services']"
c547 first name,c547 last name,c547@email.com,password,0,['none'],"['All Engineering ', 'Criminal & Civil Law', 'Childcare & Outside School Hours Care ', 'Fitness & Personal Training', 'Government - Local ', 'Data Entry & Word Processing']"
c548 first name,c548 last name,c548@email.com,password,0,['apprenticeship'],"['All Human Resources & Recruitment ', 'Maintenance', 'Conservation, Parks & Wildlife', 'Management', 'Machine Operators']"
c549 first name,c549 last name,c549@email.com,password,0,['tertiary'],['Family Law']
c550 first name,c550 last name,c550@email.com,password,0,['secondary'],"['Settlements', 'Project Engineering', 'Architecture', 'Surveying', 'Policy']"
c551 first name,c551 last name,c551@email.com,password,0,['tertiary'],['Litigation & Dispute Resolution']
c552 first name,c552 last name,c552@email.com,password,0,['PhD'],"['Engineering Drafting', 'Internal Communications', 'Web Development & Production', 'CEO']"
c553 first name,c553 last name,c553@email.com,password,0,['apprenticeship'],"['Plant & Machinery Operators ', 'Self Employment', 'Treasury', 'Industrial Design', 'Maintenance & Handyperson Services', 'Business Services & Corporate Advisory', 'Nursing - A&E, Critical Care & ICU']"
c554 first name,c554 last name,c554@email.com,password,0,['apprenticeship'],"['Marketing Communications', 'Modelling & Simulation']"
c555 first name,c555 last name,c555@email.com,password,0,['MBA'],"['Welders & Boilermakers ', 'Horticulture', 'Plumbers', 'Residential Sales', 'Farm Labour', 'Oil & Gas - Operations', 'Waiting Staff', 'Other', 'Rail & Maritime Transport', 'Marketing Assistants/Coordinators']"
c556 first name,c556 last name,c556@email.com,password,0,['masters'],"['Retail & Property Development', 'Financial Managers & Controllers', 'Planning & Scheduling', 'Front Office & Guest Services', 'Management - Area/Multi-site']"
c557 first name,c557 last name,c557@email.com,password,0,['PhD'],"['Quality Assurance & Control', 'Sales - Inbound']"
c558 first name,c558 last name,c558@email.com,password,0,['secondary'],"['Media Strategy, Planning & Buying', 'Other', 'Aerospace Engineering', 'Library Services & Information Management', 'Sales - Pre & Post', 'Compliance & Risk', 'Chefs/Cooks ', 'Corporate & Commercial Law', 'Self Employment']"
c559 first name,c559 last name,c559@email.com,password,0,['secondary'],"['Food Technology & Safety', 'Other', 'All Healthcare & Medical ', 'Electrical/Electronic Engineering', 'All Science & Technology', 'Analysis & Reporting', 'Funds Management']"
c560 first name,c560 last name,c560@email.com,password,0,['none'],"['Training & Development', 'Quality Assurance & Control', 'Front Office & Guest Services', 'Consultants', 'Sales']"
c561 first name,c561 last name,c561@email.com,password,0,['masters'],"['Banking - Business', 'Management - Schools', 'Legal Practice Management', 'Team Leaders', 'Taxation']"
c562 first name,c562 last name,c562@email.com,password,0,['MBA'],"['Estimating', 'Supervisors', 'Mining - Engineering & Maintenance ', 'Management - Internal', 'Sales Coordinators', 'Navy', 'Receptionists']"
c563 first name,c563 last name,c563@email.com,password,0,['apprenticeship'],"['Industrial & Employee Relations', 'Internal Communications', 'Supervisors/Team Leaders', 'Property Law', 'Residents & Registrars', 'Tour Guides', 'Treasury', 'Actuarial']"
c564 first name,c564 last name,c564@email.com,password,0,['apprenticeship'],"['Army', 'Media Strategy, Planning & Buying', 'Quality Assurance & Control', 'Banking - Corporate & Institutional', 'Other', 'Other']"
c565 first name,c565 last name,c565@email.com,password,0,['PhD'],"['Financial Accounting & Reporting', ""Workers' Compensation"", 'Project Management', 'Telecommunications', 'Market Research & Analysis', 'Receptionists', 'Team Leaders', 'Automotive Engineering', 'Account & Relationship Management', 'Digital & Search Marketing']"
c566 first name,c566 last name,c566@email.com,password,0,['secondary'],"['Other', 'Dental ', 'Consulting & Strategy', 'All Community Services & Development ', 'Child Welfare, Youth & Family Services ', 'Floristry', 'Banking - Corporate & Institutional', 'Management', 'Carpentry & Cabinet Making ']"
c567 first name,c567 last name,c567@email.com,password,0,['secondary'],"['Architects', 'Sales - Pre & Post', 'Volunteer Coordination & Support', 'Other', 'Indigenous & Multicultural Services', 'Product Management & Development', 'Management', 'Security', 'Nursing - Educators & Facilitators']"
c568 first name,c568 last name,c568@email.com,password,0,['MBA'],"['Medical Specialists', 'Nannies & Babysitters', 'Body Corporate & Facilities Management']"
c569 first name,c569 last name,c569@email.com,password,0,['masters'],"['Environmental Engineering', 'Nursing - Aged Care ', 'All Hospitality & Tourism ', 'Speech Therapy', 'Engineering - Network', 'Teaching - Primary', 'Other']"
c570 first name,c570 last name,c570@email.com,password,0,['masters'],"['Nursing - General Medical & Surgical', 'All Self Employment', 'Tutoring', 'Travel Agents/Consultants', 'Government - State ', 'Management & Change Consulting', 'Consultants']"
c571 first name,c571 last name,c571@email.com,password,0,['tertiary'],"['Management', 'Superannuation', 'Public Transport & Taxi Services', 'Teaching - Vocational', 'Physiotherapy, OT & Rehabilitation ', 'Materials Handling Engineering', 'Other']"
c572 first name,c572 last name,c572@email.com,password,0,['masters'],"['Remuneration & Benefits', 'Developers/Programmers ', 'Labourers ', 'Army', 'Stockbroking & Trading']"
c573 first name,c573 last name,c573@email.com,password,0,['apprenticeship'],"['Winery & Viticulture', 'Environment & Sustainability Consulting', 'Financial Planning', 'All Mining, Resources & Energy ', 'Management - Area/Multi-site', 'Editing & Publishing', 'Butchers', 'Fundraising']"
c574 first name,c574 last name,c574@email.com,password,0,['tertiary'],"['Government - State ', 'Housing & Homelessness Services', 'Recruitment - Internal', 'Tailors & Dressmakers', 'Painters & Sign Writers', 'Aged & Disability Support ', 'Surveying']"
c575 first name,c575 last name,c575@email.com,password,0,['secondary'],"['Community Services & Development', 'Foreperson/Supervisors', 'Banking - Corporate & Institutional']"
c576 first name,c576 last name,c576@email.com,password,0,['none'],"['Credit', 'Consulting & Strategy', 'Systems Accounting & IT Audit']"
c577 first name,c577 last name,c577@email.com,password,0,['MBA'],"['Public Transport & Taxi Services', 'Cleaning Services']"
c578 first name,c578 last name,c578@email.com,password,0,['secondary'],"['Insurance & Superannuation Law', 'Veterinary Services & Animal Welfare']"
c579 first name,c579 last name,c579@email.com,password,0,['none'],"['Employment Services', 'Intellectual Property Law', 'All Government & Defence ']"
c580 first name,c580 last name,c580@email.com,password,0,['none'],"['Oil & Gas - Drilling', 'Labourers ', 'Team Leaders', 'Teaching - Vocational']"
c581 first name,c581 last name,c581@email.com,password,0,['masters'],['Graphic Design']
c582 first name,c582 last name,c582@email.com,password,0,['secondary'],"['Other', 'Army', 'Consultants', 'Public Relations & Corporate Affairs']"
c583 first name,c583 last name,c583@email.com,password,0,['apprenticeship'],"['Sales - Outbound', 'New Business Development', 'Nursing - High Acuity', 'Hair & Beauty Services ']"
c584 first name,c584 last name,c584@email.com,password,0,['MBA'],"['Sales - Pre & Post', 'Sales Representatives/Consultants ', 'Dental ', 'Client & Sales Administration', 'Management', 'Road Transport ']"
c585 first name,c585 last name,c585@email.com,password,0,['apprenticeship'],"['Pattern Makers & Garment Technicians', 'Management', 'Materials Sciences']"
c586 first name,c586 last name,c586@email.com,password,0,['masters'],"['Tailors & Dressmakers', 'Management ', 'Consultants', 'Management & Change Consulting', 'Fitters, Turners & Machinists']"
c587 first name,c587 last name,c587@email.com,password,0,['tertiary'],"['Government - Local ', 'Brand Management', 'Community Services & Development', 'Management - Schools', 'Engineering - Software', 'Pharmacy', 'Other', 'Analysis & Reporting', 'Construction Law']"
c588 first name,c588 last name,c588@email.com,password,0,['PhD'],"['Financial Planning', 'Management']"
c589 first name,c589 last name,c589@email.com,password,0,['secondary'],"['Police & Corrections', 'Other', 'Digital & Search Marketing', 'Corporate Development']"
c590 first name,c590 last name,c590@email.com,password,0,['tertiary'],"['Commercial Sales, Leasing & Property Mgmt', 'Residents & Registrars', 'Treasury', 'Nursing - Management']"
c591 first name,c591 last name,c591@email.com,password,0,['MBA'],"['Civil/Structural Engineering', 'Other', 'Systems Engineering', 'Self Employment', 'Company Secretaries', 'Field Engineering', 'Management - Department/Assistant', 'Other', 'Management']"
c592 first name,c592 last name,c592@email.com,password,0,['apprenticeship'],"['Nursing - General Medical & Surgical', 'Locksmiths']"
c593 first name,c593 last name,c593@email.com,password,0,['PhD'],"['PA, EA & Secretarial', 'Management - Universities', 'Housekeeping', 'Insolvency & Corporate Recovery', 'Mining - Processing', 'Direct Marketing & CRM', 'Horticulture', 'Air Conditioning & Refrigeration', 'Other']"
c594 first name,c594 last name,c594@email.com,password,0,['none'],['Cost Accounting']
c595 first name,c595 last name,c595@email.com,password,0,['PhD'],"['Other', 'Navy', 'Occupational Health & Safety', 'Other']"
c596 first name,c596 last name,c596@email.com,password,0,['apprenticeship'],"['Settlements', 'Aged & Disability Support ']"
c597 first name,c597 last name,c597@email.com,password,0,['tertiary'],"['Housekeeping', 'Plumbers', 'Fundraising', 'Field Engineering', 'Corporate Finance & Investment Banking', 'Mining - Operations', 'Management - Universities', 'Oil & Gas - Operations', 'Analysis & Reporting', 'Other']"
c598 first name,c598 last name,c598@email.com,password,0,['masters'],"['Performing Arts', 'Analysis & Reporting', 'Chefs/Cooks ', 'Horticulture', 'Analysis & Reporting', 'Treasury', 'Training & Development', 'Art Direction']"
c599 first name,c599 last name,c599@email.com,password,0,['tertiary'],"['Web Development & Production', 'Banking - Corporate & Institutional', 'Accounts Officers/Clerks', 'All Education & Training ', 'Actuarial', 'Printing & Publishing Services']"
c600 first name,c600 last name,c600@email.com,password,0,['none'],"['Retail & Property Development', 'Technicians ', 'Internal Communications', 'Management - Agency', 'Mining - Processing']"
c601 first name,c601 last name,c601@email.com,password,0,['secondary'],"['Nursing - Management', 'Bar & Beverage Staff', 'Strategy & Planning', 'Student Services', 'Other', 'Physiotherapy, OT & Rehabilitation ']"
c602 first name,c602 last name,c602@email.com,password,0,['masters'],"['Accounts Payable', 'Workplace Training & Assessment', 'Management', 'Planning & Scheduling', 'Audit - External']"
c603 first name,c603 last name,c603@email.com,password,0,['none'],"['All Hospitality & Tourism ', 'Housing & Homelessness Services', 'Printing & Publishing Services', 'Import/Export & Customs']"
c604 first name,c604 last name,c604@email.com,password,0,['tertiary'],"['Gaming', 'Intellectual Property Law', 'All Administration & Office Support ', 'Recruitment - Agency']"
c605 first name,c605 last name,c605@email.com,password,0,['secondary'],"['Locksmiths', 'Personal Injury Law', 'Materials Handling Engineering', 'Surveying', 'Oil & Gas - Engineering & Maintenance', 'Corporate Development', 'Other', 'Graphic Design', 'Editing & Publishing']"
c606 first name,c606 last name,c606@email.com,password,0,['tertiary'],"['Recruitment - Agency', 'Accounts Officers/Clerks', 'Credit', 'Other']"
c607 first name,c607 last name,c607@email.com,password,0,['tertiary'],['Nursing - Educators & Facilitators']
c608 first name,c608 last name,c608@email.com,password,0,['none'],['Mining - Drill & Blast']
c609 first name,c609 last name,c609@email.com,password,0,['none'],"['Machine Operators', 'Event Management', 'Data Entry & Word Processing', 'Management', 'Contracts Administration', 'Claims', 'Programme & Project Management', 'Client Services', 'Inventory & Fixed Assets', 'All Hospitality & Tourism ']"
c610 first name,c610 last name,c610@email.com,password,0,['masters'],"['Direct Marketing & CRM', 'Legal Secretaries', 'Fishing & Aquaculture', 'Bookkeeping & Small Practice Accounting', 'Nursing - Theatre & Recovery']"
c611 first name,c611 last name,c611@email.com,password,0,['PhD'],"['Chemical Engineering', 'Planning', 'Management & Support', 'Community Services & Development']"
c612 first name,c612 last name,c612@email.com,password,0,['secondary'],"['Training & Development', 'Collections']"
c613 first name,c613 last name,c613@email.com,password,0,['secondary'],"['All Administration & Office Support ', 'Occupational Health & Safety', 'Legal Practice Management', 'Other', 'Audit - Internal', 'Management & Change Consulting', 'Fleet Management', 'All Call Centre & Customer Service ', 'Analysis & Reporting', 'Management - Schools']"
c614 first name,c614 last name,c614@email.com,password,0,['apprenticeship'],['Medical Administration']
c615 first name,c615 last name,c615@email.com,password,0,['tertiary'],"['Maintenance & Handyperson Services', 'Law Clerks & Paralegals']"
c616 first name,c616 last name,c616@email.com,password,0,['apprenticeship'],"['Occupational Health & Safety', 'General Practitioners', 'Environment & Planning Law', 'Other', 'Sales Representatives/Consultants ', 'Tailors & Dressmakers', 'Government - State ', 'Army']"
c617 first name,c617 last name,c617@email.com,password,0,['apprenticeship'],['All Trades & Services ']
c618 first name,c618 last name,c618@email.com,password,0,['tertiary'],"['Nursing - A&E, Critical Care & ICU', 'All Education & Training ', 'Security']"
c619 first name,c619 last name,c619@email.com,password,0,['secondary'],"['Building Services Engineering', 'Child Welfare, Youth & Family Services ', 'Assistant Accountants']"
c620 first name,c620 last name,c620@email.com,password,0,['masters'],"['Analysis & Reporting', 'Mathematics, Statistics & Information Sciences', 'Other', 'Medical Specialists', 'Trade Marketing', 'Management', 'Banking - Retail/Branch', 'Consultants']"
c621 first name,c621 last name,c621@email.com,password,0,['none'],"['Chiropractic & Osteopathic', 'Corporate Development', 'Property Law', 'Maintenance', 'Volunteer Coordination & Support', 'Analysis & Reporting', 'New Business Development', 'Child Welfare, Youth & Family Services ']"
c622 first name,c622 last name,c622@email.com,password,0,['secondary'],"['Emergency Services', 'Media Strategy, Planning & Buying', 'Nursing - A&E, Critical Care & ICU']"
c623 first name,c623 last name,c623@email.com,password,0,['apprenticeship'],"['Web Development & Production', 'Nursing - Theatre & Recovery', 'Management ', 'Nursing - High Acuity', 'Water & Waste Engineering', 'Medical Specialists', 'Telecommunications', 'Settlements', 'Other', 'Retail Assistants ']"
c624 first name,c624 last name,c624@email.com,password,0,['none'],"['Compliance & Risk', 'Pathology', 'Agronomy & Farm Services', 'Management Accounting & Budgeting', 'Organisational Development', 'Cleaning Services', 'Nursing - Community, Maternal & Child Health', 'Public Relations & Corporate Affairs', 'Accounts Receivable/Credit Control']"
c625 first name,c625 last name,c625@email.com,password,0,['masters'],"['Nursing - Management', 'Compliance & Risk', 'Health, Safety & Environment', 'Quality Assurance & Control', 'Community Services & Development', 'All Science & Technology', 'Ambulance/Paramedics', 'All Manufacturing, Transport & Logistics ', 'Residents & Registrars', 'Funds Management']"
c626 first name,c626 last name,c626@email.com,password,0,['masters'],"['Water & Waste Engineering', 'Management', 'Teaching Aides & Special Needs']"
c627 first name,c627 last name,c627@email.com,password,0,['masters'],"['Residents & Registrars', 'Speech Therapy', 'Health, Safety & Environment']"
c628 first name,c628 last name,c628@email.com,password,0,['MBA'],"['Mining - Operations', 'Architects', 'All Design & Architecture', 'Management - Universities']"
c629 first name,c629 last name,c629@email.com,password,0,['none'],"['Kitchen & Sandwich Hands', 'Oil & Gas - Drilling', 'All Real Estate & Property ', 'Research & Fellowships', 'Management - Department/Assistant', 'Bookkeeping & Small Practice Accounting', 'All Accounting ', 'Sales - Outbound', 'Surveying']"
c630 first name,c630 last name,c630@email.com,password,0,['secondary'],"['Industrial Relations & Employment Law', 'Bar & Beverage Staff', 'Industrial Design', 'Farm Labour', 'Analysis & Reporting', 'Other', 'Forensic Accounting & Investigation']"
c631 first name,c631 last name,c631@email.com,password,0,['none'],"['Risk Consulting', 'All Government & Defence ', 'Settlements', 'Oil & Gas - Drilling', 'Psychology, Counselling & Social Work ', 'Teaching Aides & Special Needs', 'Insolvency & Corporate Recovery', 'Civil/Structural Engineering']"
c632 first name,c632 last name,c632@email.com,password,0,['PhD'],"['Financial Accounting & Reporting', 'All Education & Training ', 'Pickers & Packers', 'Maintenance']"
c633 first name,c633 last name,c633@email.com,password,0,['apprenticeship'],"['Fleet Management', 'Assembly & Process Work', 'Company Secretaries', 'Self Employment', 'Illustration & Animation', 'All Mining, Resources & Energy ']"
c634 first name,c634 last name,c634@email.com,password,0,['PhD'],"['Conservation, Parks & Wildlife', 'Housing & Homelessness Services', 'Other', 'All Marketing & Communications ', 'Food Technology & Safety', 'All Real Estate & Property ', 'Merchandisers', 'Engineering - Hardware']"
c635 first name,c635 last name,c635@email.com,password,0,['masters'],"['Printing & Publishing Services', 'Quality Assurance & Control', 'Management - Agency', 'Web Development & Production', 'Product Management & Development']"
c636 first name,c636 last name,c636@email.com,password,0,['none'],"['Kitchen & Sandwich Hands', 'Agronomy & Farm Services', 'Physiotherapy, OT & Rehabilitation ', 'Nannies & Babysitters', 'Programming & Production', 'Inventory & Fixed Assets', 'Nursing - Paediatric & PICU', 'Management']"
c637 first name,c637 last name,c637@email.com,password,0,['PhD'],"['Analysis & Reporting', 'Sales', 'Gaming', 'Child Welfare, Youth & Family Services ', 'Management', 'Urban Design & Planning', 'Workplace Training & Assessment', 'Other', 'Pickers & Packers']"
c638 first name,c638 last name,c638@email.com,password,0,['secondary'],"['Policy', 'Brand Management', 'Oil & Gas - Exploration & Geoscience', 'Residential Sales', 'Tailors & Dressmakers', 'Management', 'Mining - Drill & Blast']"
c639 first name,c639 last name,c639@email.com,password,0,['masters'],"['Other', 'All Mining, Resources & Energy ', 'All Legal ', 'Programming & Production', 'Painters & Sign Writers', 'Inventory & Fixed Assets', 'Biotechnology & Genetics', 'Management', 'Quality Assurance & Control']"
c640 first name,c640 last name,c640@email.com,password,0,['masters'],"['Veterinary Services & Animal Welfare', 'Web & Interaction Design', 'Materials Sciences', 'Brand Management', 'Collections', 'Nursing - Paediatric & PICU', 'Foreperson/Supervisors']"
c641 first name,c641 last name,c641@email.com,password,0,['PhD'],"['Credit', 'Teaching - Early Childhood', 'Product Management & Development', 'Company Secretaries', 'Printing & Publishing Services', 'Photography', 'Management - Agency']"
c642 first name,c642 last name,c642@email.com,password,0,['MBA'],"['All Call Centre & Customer Service ', 'Research & Fellowships', 'Cost Accounting', 'Teaching - Early Childhood']"
c643 first name,c643 last name,c643@email.com,password,0,['MBA'],"['Receptionists', 'Sales Representatives/Consultants ', 'Chemistry & Physics', 'Programme & Project Management', 'Other', 'All Sport & Recreation', 'All Government & Defence ', 'Management', 'Assessment', 'Strategy & Planning']"
c644 first name,c644 last name,c644@email.com,password,0,['apprenticeship'],"['Systems Engineering', 'Analysts', 'Veterinary Services & Animal Welfare', 'Fund Administration', 'Administration', 'Fashion & Textile Design', 'Claims', 'Team Leaders']"
c645 first name,c645 last name,c645@email.com,password,0,['none'],"['Management ', 'Other', 'Industrial Relations & Employment Law', 'Management', 'Nursing - Midwifery, Neo-Natal, SCN & NICU', 'Market Research & Analysis']"
c646 first name,c646 last name,c646@email.com,password,0,['tertiary'],['Kitchen & Sandwich Hands']
c647 first name,c647 last name,c647@email.com,password,0,['tertiary'],"['Teaching - Tertiary', 'Client Services', 'Policy, Planning & Regulation', 'Other', 'Child Welfare, Youth & Family Services ', 'Other']"
c648 first name,c648 last name,c648@email.com,password,0,['tertiary'],"['Media Strategy, Planning & Buying']"
c649 first name,c649 last name,c649@email.com,password,0,['PhD'],"['Fleet Management', 'Government - State ', 'Chiropractic & Osteopathic', 'Consultants', 'Teaching - Vocational', 'Mining - Processing', 'Housing & Homelessness Services', 'Pharmaceuticals & Medical Devices', 'Nursing - Psych, Forensic & Correctional Health', 'Teaching Aides & Special Needs']"
c650 first name,c650 last name,c650@email.com,password,0,['none'],"['Electrical/Electronic Engineering', 'Nursing - Educators & Facilitators']"
c651 first name,c651 last name,c651@email.com,password,0,['apprenticeship'],"['Estimating', 'Fishing & Aquaculture', 'All Sport & Recreation', 'Other', 'Mining - Operations', 'Management ', 'Teaching - Primary', 'Sales Coordinators']"
c652 first name,c652 last name,c652@email.com,password,0,['secondary'],"['Analysts', 'Other', 'Occupational Health & Safety', 'Business/Systems Analysts', 'Fitness & Personal Training', 'Management - Vocational', 'Front Office & Guest Services']"
c653 first name,c653 last name,c653@email.com,password,0,['none'],"['Computer Operators', 'COO & MD', 'Oil & Gas - Drilling', 'Other', 'Fleet Management']"
c654 first name,c654 last name,c654@email.com,password,0,['apprenticeship'],"['Product Management & Development', 'Digital & Search Marketing', 'Web Development & Production', 'Surveying', 'Pattern Makers & Garment Technicians', 'Assistant Accountants', 'Administration', 'Supervisors']"
c655 first name,c655 last name,c655@email.com,password,0,['tertiary'],"['Management - Internal', 'Other']"
c656 first name,c656 last name,c656@email.com,password,0,['tertiary'],"['Rail & Maritime Transport', 'Funds Management', 'Cost Accounting', 'Architecture', 'All CEO & General Management', 'Food Technology & Safety', 'Management - Store ', 'Sales']"
c657 first name,c657 last name,c657@email.com,password,0,['PhD'],"['Business/Systems Analysts', 'Strategy & Planning', 'Air Force', 'All Call Centre & Customer Service ', 'Trade Marketing', 'Management', 'Labourers ', 'Environmental, Earth & Geosciences']"
c658 first name,c658 last name,c658@email.com,password,0,['masters'],"['Fashion & Textile Design', 'Health, Safety & Environment', 'Sales Representatives/Consultants ', 'Field Engineering']"
c659 first name,c659 last name,c659@email.com,password,0,['none'],"['Community Services & Development', 'Butchers', 'All Trades & Services ', 'Tour Guides']"
c660 first name,c660 last name,c660@email.com,password,0,['masters'],"['Funds Management', 'Cleaning Services', 'Banking - Business', 'Team Leaders', 'Natural Resources & Water', 'Web Development & Production', 'Gardening & Landscaping', 'Other']"
c661 first name,c661 last name,c661@email.com,password,0,['PhD'],"['Event Management', 'Engineering - Software', 'All Education & Training ', 'Legal Secretaries', 'Company Secretaries', 'Superannuation', 'Supervisors', 'Residents & Registrars', 'All Consulting & Strategy']"
